Open time,Open,High,Low,Close,Volume,Close time
1575417600000,147.12,147.16,143.37,144.47,41114.182,1575421199999
1575421200000,144.46,145,143.03,144.66,32753.435,1575424799999
1575424800000,144.61,145.10,143.88,144.44,22183.366,1575428399999
1575428400000,144.41,144.89,144.41,144.57,7593.462,1575431999999
1575432000000,144.50,144.74,144.19,144.47,11283.110,1575435599999
1575435600000,144.45,144.49,143.60,143.60,14158.839,1575439199999
1575439200000,143.59,144.59,142.96,144.04,18498.111,1575442799999
1575442800000,144.04,144.45,143.93,144.02,13580.913,1575446399999
1575446400000,144.07,145.79,143.30,145.26,33083.975,1575449999999
1575450000000,145.26,145.70,145.19,145.37,21779.266,1575453599999
1575453600000,145.37,146.19,145.12,145.86,18060.907,1575457199999
1575457200000,145.87,146.40,145.15,145.49,21087.551,1575460799999
1575460800000,145.45,145.95,145.45,145.87,10361.802,1575464399999
1575464400000,145.82,152.22,145.57,149.98,86361.762,1575467999999
1575468000000,149.91,150.51,148.54,149.04,50888.619,1575471599999
1575471600000,149.04,149.52,148.73,149.01,23125.611,1575475199999
1575475200000,149,149.61,148.88,149.32,21914.456,1575478799999
1575478800000,149.32,149.59,149.14,149.28,15178.494,1575482399999
1575482400000,149.26,149.47,149.04,149.37,10853.919,1575485999999
1575486000000,149.37,149.65,149.37,149.62,12025.422,1575489599999
1575489600000,149.62,149.93,144.50,145.73,74751.412,1575493199999
1575493200000,145.73,147.12,144.25,145.06,79065.516,1575496799999
1575496800000,145.07,146,144.54,145.28,13117.316,1575500399999
1575500400000,145.34,146.18,145.14,145.35,31583.371,1575503999999
1575504000000,145.36,145.62,145.01,145.55,26129.330,1575507599999
1575507600000,145.47,145.97,145.45,145.65,17534.623,1575511199999
1575511200000,145.65,145.65,144.21,144.37,9507.736,1575514799999
1575514800000,144.38,144.93,143.77,144.91,14724.211,1575518399999
1575518400000,144.93,146.58,143.81,144.71,23730.383,1575521999999
1575522000000,144.63,146.25,144.34,145.69,32583.201,1575525599999
1575525600000,145.67,146.07,145.11,145.81,17766.700,1575529199999
1575529200000,145.78,145.79,145.10,145.61,18582.442,1575532799999
1575532800000,145.63,145.93,145.31,145.71,13614.332,1575536399999
1575536400000,145.75,146.80,145.65,145.73,18349.905,1575539999999
1575540000000,145.77,146.84,145.72,146.73,16755.298,1575543599999
1575543600000,146.74,146.96,146.24,146.48,18457.739,1575547199999
1575547200000,146.48,148.88,146.48,148.11,33124.884,1575550799999
1575550800000,148.11,148.66,147.30,147.59,16285.686,1575554399999
