Open time,Open,High,Low,Close,Volume,Close time
1568487600000,10382.71,10388.43,10355.73,10363.80,817.467,1568491199999
1568491200000,10363.63,10397.96,10361.45,10395.11,787.340,1568494799999
1568494800000,10395.04,10419.97,10317.39,10377.71,1011.804,1568498399999
1568498400000,10377.74,10387.90,10325.56,10336.28,763.732,1568501999999
1568502000000,10336.37,10349.03,10326.91,10332.25,813.631,1568505599999
1568505600000,10333.47,10359.20,10312.05,10320.93,876.980,1568509199999
1568509200000,10321.61,10337.19,10024.81,10332.65,1065.089,1568512799999
1568512800000,10331.84,10335,10302.41,10323.43,840.410,1568516399999
1568516400000,10323.43,10323.94,10288,10303.39,756.884,1568519999999
1568520000000,10302.49,10318.16,10273.21,10312.40,832.433,1568523599999
1568523600000,10310.76,10326.59,10301.13,10311.07,780.339,1568527199999
1568527200000,10310.68,10324.16,10295.57,10312.47,701.776,1568530799999
1568530800000,10314.16,10315,10292.86,10308.96,704.819,1568534399999
1568534400000,10308.08,10308.40,10283.56,10288.89,809.781,1568537999999
1568538000000,10288.89,10296.78,10268.55,10285.56,825.165,1568541599999
1568541600000,10284.30,10318.49,10275.60,10310.23,780.953,1568545199999
1568545200000,10308.83,10320,10289.66,10296.63,834.143,1568548799999
1568548800000,10296.54,10311.91,10255.41,10309.20,869.155,1568552399999
1568552400000,10309.20,10310.75,10268.59,10273.67,898.478,1568555999999
1568556000000,10273.76,10291,10252.28,10270.47,1131.157,1568559599999
1568559600000,10269.43,10317.29,10263.03,10306.37,857.081,1568563199999
1568563200000,10306.79,10332.61,10293.92,10302.11,966.656,1568566799999
1568566800000,10302.11,10315.64,10286.88,10309.03,889.178,1568570399999
1568570400000,10309.11,10310.04,10284.25,10289.35,903.340,1568573999999
1568574000000,10288.59,10304.86,10280.14,10294.68,844.374,1568577599999
1568577600000,10294.46,10310.95,10265.32,10269.31,780.407,1568581199999
1568581200000,10271.19,10304.56,10266.13,10289.03,834.126,1568584799999
1568584800000,10289.03,10316.45,10281.95,10296.55,885.071,1568588399999
1568588400000,10296.60,10313.67,10294.21,10302.22,868.460,1568591999999
1568592000000,10302,10344.73,10300.36,10327.70,894.623,1568595599999
1568595600000,10330.50,10353.81,10330,10338.57,853.458,1568599199999
1568599200000,10339.60,10349.88,10325.03,10340.62,807.657,1568602799999
1568602800000,10339.23,10353.79,10300,10300.07,935.050,1568606399999
1568606400000,10300.24,10319.51,10296.25,10317.29,791.684,1568609999999
1568610000000,10316.62,10325,10311.53,10312.37,745.034,1568613599999
1568613600000,10312.17,10312.17,10286.62,10303.10,805.076,1568617199999
1568617200000,10303.21,10305.07,10279.69,10302.30,789.868,1568620799999
1568620800000,10301.95,10316.71,10289.04,10291.68,769.553,1568624399999
1568624400000,10291.68,10315.99,10282.97,10302.35,744.414,1568627999999
1568628000000,10302.87,10309.77,10291.64,10305.21,775.705,1568631599999
1568631600000,10307.08,10307.08,10275.74,10282.74,822.951,1568635199999
1568635200000,10282.03,10282.03,10134.46,10147.09,1205.721,1568638799999
1568638800000,10148.37,10180,10125.70,10148.74,864.346,1568642399999
1568642400000,10150.25,10166.91,10115,10136.64,684.184,1568645999999
1568646000000,10138.09,10162.03,10119.37,10120.07,794.627,1568649599999
1568649600000,10117.40,10160.39,10080.70,10144.27,920.520,1568653199999
1568653200000,10144.26,10158.53,10133.86,10144.73,806.688,1568656799999
1568656800000,10144.35,10150.50,10115.70,10128.95,812.547,1568660399999
1568660400000,10129.13,10142.07,10121.47,10124.17,879.302,1568663999999
1568664000000,10120.37,10207.36,10119.29,10205.02,896.683,1568667599999
1568667600000,10205.12,10329.38,10204.70,10280.25,975.750,1568671199999
1568671200000,10282.77,10308.27,10276,10283.64,821.873,1568674799999
1568674800000,10284.84,10287.95,10228.92,10249.27,788.323,1568678399999
1568678400000,10257.30,10261.36,10175.20,10216.78,940.523,1568681999999
1568682000000,10216.35,10238.95,10194.39,10209.45,872.764,1568685599999
1568685600000,10208.81,10232.07,10204.53,10223.97,819.923,1568689199999
1568689200000,10224.11,10230.44,10187.88,10224.09,922.804,1568692799999
1568692800000,10225.02,10230.79,10192.69,10193.85,905.598,1568696399999
1568696400000,10193.21,10215.07,10165,10195.82,1089.829,1568699999999
1568700000000,10194.31,10201.86,10179.84,10188.46,904.154,1568703599999
1568703600000,10189.70,10214.30,10189.19,10201.89,953.950,1568707199999
1568707200000,10202.92,10205.81,10165.34,10171.85,963.979,1568710799999
1568710800000,10171.20,10172.03,10136.77,10162.73,1010.881,1568714399999
1568714400000,10161.19,10182.47,10161.19,10170.39,961.758,1568717999999
1568718000000,10170.30,10178.72,10158,10163,854.423,1568721599999
1568721600000,10162.70,10228.54,10151.62,10215.17,1175.273,1568725199999
1568725200000,10215.10,10244.27,10173.22,10185.92,917.391,1568728799999
1568728800000,10185.57,10220.23,10173.89,10212.29,838.421,1568732399999
1568732400000,10212.07,10225.16,10197.80,10201.14,928.887,1568735999999
1568736000000,10201.09,10261.41,10200.39,10252,1097.533,1568739599999
1568739600000,10254.32,10262.49,10231.51,10252.14,812.975,1568743199999
1568743200000,10251.56,10257.27,10214.64,10225.76,890.784,1568746799999
1568746800000,10228.58,10256.84,10217.56,10255.91,882.170,1568750399999
1568750400000,10256.52,10270.63,10222.07,10244,914.247,1568753999999
1568754000000,10243.53,10265.60,10192.09,10212.18,997.014,1568757599999
1568757600000,10212.70,10236.92,10198.06,10225.16,900.938,1568761199999
1568761200000,10225.86,10237.78,10171.37,10186.52,963.388,1568764799999
1568764800000,10183.87,10218,10183.87,10217.85,874.171,1568768399999
1568768400000,10217.52,10256.65,10208.23,10245.46,941.065,1568771999999
1568772000000,10245.57,10252.50,10212.21,10221.31,947.003,1568775599999
1568775600000,10222.22,10227.20,10192.04,10206.05,811.239,1568779199999
1568779200000,10206.02,10220.07,10200.35,10218.18,882.935,1568782799999
1568782800000,10218.13,10228.41,10196.26,10198.72,873.309,1568786399999
1568786400000,10197.70,10213.19,10194,10194.72,901.689,1568789999999
1568790000000,10194,10216,10185.60,10198.54,773.571,1568793599999
1568793600000,10199.39,10199.47,10150,10164,901.382,1568797199999
1568797200000,10164.14,10185.71,10153,10174.08,838.613,1568800799999
1568800800000,10174.39,10195.64,10174.39,10179.07,779.101,1568804399999
1568804400000,10179.07,10179.78,10150,10156.12,738.421,1568807999999
1568808000000,10156.70,10210,10097.92,10190.14,1257.710,1568811599999
1568811600000,10188.89,10203.37,10172.31,10178.66,796.538,1568815199999
1568815200000,10179.78,10193.36,10162.50,10173.02,1021.838,1568818799999
1568818800000,10172.13,10182.34,10151,10172.91,926.994,1568822399999
1568822400000,10172.84,10204.51,10132.51,10191.48,1064.637,1568825999999
1568826000000,10191.11,10196.01,10176.90,10187.83,842.026,1568829599999
1568829600000,10186.17,10212.25,10166.59,10179.73,792.824,1568833199999
1568833200000,10180.81,10191.91,10166.54,10171.17,641.219,1568836799999
1568836800000,10172.65,10208,10143,10189.71,927.136,1568840399999
1568840400000,10189.53,10206.81,10188,10195.96,793.385,1568843999999
1568844000000,10196.05,10211.90,10162.46,10173.13,827.293,1568847599999
1568847600000,10173.36,10180.11,10154.45,10155.16,678.796,1568851199999
1568851200000,10154.70,10185.55,10145,10177.46,765.767,1568854799999
1568854800000,10178.18,10178.23,10121.40,10124.97,660.266,1568858399999
1568858400000,10127.66,10144.83,10081.56,10093.66,1361.359,1568861999999
1568862000000,10093.66,10094.44,9530.02,9821.97,1865.750,1568865599999
1568865600000,9820.96,9826.81,9780.75,9821.91,977.193,1568869199999
1568869200000,9821.84,9916,9819.48,9893.16,1074.090,1568872799999
1568872800000,9893.02,9893.02,9851,9867.99,901.789,1568876399999
1568876400000,9868.69,9888.61,9855.32,9872.38,943.233,1568879999999
1568880000000,9872.71,9891.67,9853.01,9880.43,1013.886,1568883599999
1568883600000,9880.35,9895.37,9859.75,9877.09,883.474,1568887199999
1568887200000,9877.17,9883.53,9826.95,9848.70,1032.403,1568890799999
1568890800000,9849.98,9862.79,9820,9856.50,929.497,1568894399999
1568894400000,9856.50,9893.57,9845.11,9873.01,965.735,1568897999999
1568898000000,9872,9884.36,9858.56,9860.69,993.299,1568901599999
1568901600000,9862.10,9864.63,9848.45,9852.37,783.573,1568905199999
1568905200000,9852.62,9882.69,9846.97,9880.36,835.182,1568908799999
1568908800000,9882,10109.51,9875.25,10030.83,1711.482,1568912399999
1568912400000,10032.94,10095.91,10018.92,10018.92,1212.361,1568915999999
1568916000000,10018.69,10060,10005.07,10027.59,891.991,1568919599999
1568919600000,10029.07,10095.87,10017,10086.98,1055.538,1568923199999
1568923200000,10088.91,10331.62,10088.91,10240.33,2615.494,1568926799999
1568926800000,10242.72,10277.92,10233.81,10239.05,722.933,1568930399999
1568930400000,10239,10246.71,10202.51,10207.64,1148.625,1568933999999
1568934000000,10208.12,10257.27,10206.25,10245.30,883.834,1568937599999
1568937600000,10247.70,10279.30,10218.86,10223.11,1180.349,1568941199999
1568941200000,10223.62,10239.54,10184.95,10195.70,994.796,1568944799999
1568944800000,10194.33,10214.99,10154.70,10175.34,1017.874,1568948399999
1568948400000,10174.79,10240.81,10174.09,10214.76,1037.838,1568951999999
1568952000000,10212.78,10222.92,10189.38,10198.97,881.608,1568955599999
1568955600000,10198.37,10202.68,10160.35,10161.05,1022.679,1568959199999
1568959200000,10161.66,10191.40,10148.99,10168.30,998.575,1568962799999
1568962800000,10169.40,10185.93,10150.42,10156.45,803.832,1568966399999
1568966400000,10156.11,10187.10,10128.51,10139.58,932.418,1568969999999
1568970000000,10141.66,10148.32,10121.30,10144.17,824.068,1568973599999
1568973600000,10143.58,10178.28,10143.58,10155.56,828.575,1568977199999
1568977200000,10152.47,10175,10141.49,10173.72,869.098,1568980799999
1568980800000,10172.45,10236.19,10168.19,10217.85,1179.367,1568984399999
1568984400000,10218.54,10226.15,10160,10181.25,937.347,1568987999999
1568988000000,10180.90,10189.50,10157.44,10178.19,886.897,1568991599999
1568991600000,10179,10187.11,10141.31,10180.66,1062.775,1568995199999
1568995200000,10179.55,10189.13,10100.18,10105.30,832.521,1568998799999
1568998800000,10106,10164.94,10070.50,10122.21,1283.780,1569002399999
1569002400000,10122.22,10172.58,10122.22,10157.07,937.961,1569005999999
1569006000000,10157.59,10187.20,10156.32,10161.60,932.744,1569009599999
1569009600000,10161.40,10171.04,10141.35,10143.28,807.522,1569013199999
1569013200000,10144.65,10152.54,10070.67,10130.57,1193.863,1569016799999
1569016800000,10130.14,10154.89,10130.14,10136.06,859.562,1569020399999
1569020400000,10135.17,10185.34,10133.60,10166.35,959.861,1569023999999
1569024000000,10166.56,10175.30,10135.82,10157.43,945.773,1569027599999
1569027600000,10157.43,10172.36,10145,10146.36,801.449,1569031199999
1569031200000,10147.93,10162.24,10117,10123.56,908.773,1569034799999
1569034800000,10122.94,10139,10116.80,10124.75,1006.898,1569038399999
1569038400000,10124.35,10126.81,10081.20,10093,1059.739,1569041999999
1569042000000,10093,10115.57,10080.52,10097.51,947.860,1569045599999
1569045600000,10098.01,10104.76,9963.02,10057.91,1757.158,1569049199999
1569049200000,10059.92,10095.13,10059.84,10079.89,908.781,1569052799999
1569052800000,10081.07,10081.07,9986.32,10034.66,1171.849,1569056399999
1569056400000,10034.66,10057.25,9993.66,9998.09,899.197,1569059999999
1569060000000,9998.69,10035.03,9983.25,9993.11,1021.670,1569063599999
1569063600000,9993.05,10064.17,9988.55,10046.60,874.458,1569067199999
1569067200000,10046.60,10047.34,9912.63,9977.49,1138.068,1569070799999
1569070800000,9979.71,10012.72,9950.86,10012.40,867.852,1569074399999
1569074400000,10011.05,10017.67,9981.76,9995.43,895.873,1569077999999
1569078000000,9994.74,10067,9994.74,10037.11,1089.083,1569081599999
1569081600000,10037.05,10056,9984,10002.85,914.880,1569085199999
1569085200000,10002.04,10003.61,9959.97,9976.82,870.188,1569088799999
1569088800000,9975.26,10004.58,9966.65,9991.50,898.366,1569092399999
1569092400000,9991.30,10016.80,9983.24,10016.80,835.932,1569095999999
1569096000000,10016.78,10023.56,9968.97,9975.78,832.563,1569099599999
1569099600000,9977.30,9989.46,9952,9978.54,982.085,1569103199999
1569103200000,9978.54,10012.21,9943.05,9980.58,1074.574,1569106799999
1569106800000,9980.53,10013.47,9975.31,9983.33,939.318,1569110399999
1569110400000,9992.70,10001.98,9939.11,9959.99,1001.094,1569113999999
1569114000000,9958.36,9969.95,9862.81,9905.87,1655.808,1569117599999
1569117600000,9905.61,9940.56,9883.68,9922,928.559,1569121199999
1569121200000,9922.01,9935.05,9872.07,9872.07,975.616,1569124799999
1569124800000,9872,9904.50,9857,9894.96,965.291,1569128399999
1569128400000,9895.49,9974.17,9881.40,9937.43,992.570,1569131999999
1569132000000,9937.25,9957,9918.01,9931.33,830.339,1569135599999
1569135600000,9931.20,10053.56,9928.39,10023.53,1003.152,1569139199999
1569139200000,10024.91,10089.52,10008,10013.72,1267.543,1569142799999
1569142800000,10013.23,10023,9978.96,10023,983.279,1569146399999
1569146400000,10022.98,10034.39,9988.40,9997.66,820.026,1569149999999
1569150000000,9997.66,10025.03,9990.22,10001.83,684.721,1569153599999
1569153600000,10000.53,10049,9998.71,10033.54,753.823,1569157199999
1569157200000,10031.63,10057.43,9932.01,9984.99,1184.229,1569160799999
1569160800000,9983.76,9996.88,9942,9987.49,934.281,1569164399999
1569164400000,9987.27,9991.27,9957.17,9989.89,944.446,1569167999999
1569168000000,9990,10022.09,9970,10012.35,1173.503,1569171599999
1569171600000,10014,10025,9984,9992.50,912.874,1569175199999
1569175200000,9994.08,9999,9949.20,9973.94,1031.947,1569178799999
1569178800000,9974.30,9998.08,9969.28,9987.48,893.524,1569182399999
1569182400000,9987.61,10023.50,9982.60,10013.28,767.893,1569185999999
1569186000000,10010.95,10066.34,9991.19,10050.87,1051.162,1569189599999
1569189600000,10050.67,10070,10010.15,10041.01,1105.061,1569193199999
1569193200000,10040.57,10073.46,10018.86,10023.04,1055.613,1569196799999
1569196800000,10027.69,10046.91,9954.22,9990.20,1559.164,1569200399999
1569200400000,9990.20,10009.07,9960.01,9987,1033.655,1569203999999
1569204000000,9987,9998.16,9968.10,9969.68,979.782,1569207599999
1569207600000,9969.54,9976,9950,9975.58,1150.110,1569211199999
1569211200000,9978.57,9983.81,9966,9979.23,798.031,1569214799999
1569214800000,9979.60,9979.69,9939.58,9955.18,837.341,1569218399999
1569218400000,9954.77,9956.71,9878.51,9921.49,1323.516,1569221999999
1569222000000,9917.96,9934.36,9890.88,9904,868.415,1569225599999
1569225600000,9904,9944.57,9904,9937.41,795.225,1569229199999
1569229200000,9937.41,9968.49,9936.75,9952.09,958.493,1569232799999
1569232800000,9951.50,9951.93,9915.87,9921.76,895.685,1569236399999
1569236400000,9922.04,9950.30,9914.08,9915.09,835.251,1569239999999
1569240000000,9914.11,9933.10,9881.25,9922.36,1197.215,1569243599999
1569243600000,9922.36,9929.57,9892.71,9904.51,833.859,1569247199999
1569247200000,9904.51,9951.05,9708.91,9908.46,4253.163,1569250799999
1569250800000,9909.85,9939.40,9847.28,9867.06,1282.624,1569254399999
1569254400000,9867.54,9883.89,9779,9814.28,1639.815,1569257999999
1569258000000,9812.99,9836.16,9783.94,9790,1041.692,1569261599999
1569261600000,9789.31,9844.73,9780.81,9826.45,894.329,1569265199999
1569265200000,9825.44,9838.44,9791.09,9805.10,923.246,1569268799999
1569268800000,9804.39,9827.12,9762.28,9771.59,935.243,1569272399999
1569272400000,9773.44,9836.28,9655,9753.43,3437.952,1569275999999
1569276000000,9751.07,9751.07,9620,9718,2426.290,1569279599999
1569279600000,9718.50,9738.47,9673.77,9701.96,1026.966,1569283199999
1569283200000,9701.10,9745.85,9603.50,9740.34,1818.567,1569286799999
1569286800000,9746.04,9792.83,9722.32,9724.97,870.710,1569290399999
1569290400000,9724.63,9754.57,9689.91,9720.11,746.864,1569293999999
1569294000000,9720.38,9740,9681.69,9718.71,843.471,1569297599999
1569297600000,9718.63,9746.90,9689,9721.92,548.039,1569301199999
1569301200000,9722.16,9764.75,9719.22,9762.69,601.341,1569304799999
1569304800000,9763.71,9791.07,9740,9740,746.760,1569308399999
1569308400000,9740,9773.01,9733,9755.67,698.433,1569311999999
1569312000000,9754.05,9768,9701,9721.74,1238.341,1569315599999
1569315600000,9722.08,9748.11,9680.27,9733.73,960.565,1569319199999
1569319200000,9735.10,9744,9715,9733.68,592.726,1569322799999
1569322800000,9733.68,9767.81,9703,9726.09,1205.045,1569326399999
1569326400000,9725.67,9729.07,9654.90,9684.81,2139.482,1569329999999
1569330000000,9684.91,9685.25,9581.42,9629.88,3292.169,1569333599999
1569333600000,9631.94,9633.27,9508,9521,3868.070,1569337199999
1569337200000,9521,9579.62,9408.47,9530,6002.157,1569340799999
1569340800000,9529.45,9598,9469.92,9502.98,2038.090,1569344399999
1569344400000,9502.94,9523.43,9454.02,9482.74,1536.891,1569347999999
1569348000000,9483.58,9488.71,8527.41,8606.07,6172.726,1569351599999
1569351600000,8683.20,8689.49,8645.61,8645.61,10.814,1569355199999
1569355200000,8358.01,8653.91,8137.09,8562.06,10164.809,1569358799999
1569358800000,8559.18,8740,8465.52,8639.48,5149.422,1569362399999
1569362400000,8639.48,8737.01,8606.51,8658.02,3249.063,1569365999999
1569366000000,8657.12,8755.44,8454.89,8495.83,4985.377,1569369599999
1569369600000,8493.32,8723.54,8492.65,8673.13,3703.757,1569373199999
